Id,label
4282,spoon
8926,spoon
5771,glass
2866,fork
1081,glass
5908,cup
5960,knife
7473,spoon
8538,knife
9217,spoon
8956,spoon
3083,knife
8347,glass
5369,knife
0054,plate
2754,plate
8892,spoon
0240,fork
1986,glass
4533,glass
3989,cup
6758,plate
6590,fork
9305,knife
7476,fork
5229,knife
5518,plate
2746,plate
0521,fork
0586,fork
8011,knife
7725,plate
1997,cup
3101,fork
4546,spoon
6387,plate
5358,cup
4123,knife
8321,fork
7893,spoon
2148,fork
2171,fork
5002,knife
1723,knife
1595,knife
6215,spoon
9189,glass
7035,knife
0429,glass
3270,glass
0343,fork
9096,cup
8624,spoon
7711,spoon
5265,cup
7006,knife
5186,cup
6271,glass
4668,glass
5664,plate
7883,glass
8392,knife
1222,plate
7564,plate
5634,glass
6377,fork
3381,spoon
9417,cup
7423,knife
5023,glass
7426,fork
5322,plate
5076,plate
1089,knife
4266,knife
4884,plate
6571,spoon
0528,glass
6342,cup
4838,spoon
1655,glass
3361,plate
8824,plate
5994,cup
7158,fork
6639,spoon
1320,cup
1467,spoon
1384,cup
3979,plate
5357,glass
5829,cup
3797,glass
2418,glass
3017,glass
0803,knife
0805,knife
6819,glass
7677,cup
0817,glass
6683,glass
5802,glass
6115,plate
9103,cup
2913,knife
3593,spoon
4015,fork
5928,plate
7422,knife
0819,plate
6390,fork
3256,cup
7758,knife
5905,cup
2063,cup
2558,knife
7717,spoon
1947,knife
7667,plate
7673,fork
3724,knife
5684,knife
1499,cup
2058,glass
2924,cup
8512,glass
8184,spoon
2944,spoon
8233,plate
3526,spoon
9000,glass
9353,cup
1132,cup
7202,spoon
0562,glass
0894,cup
7387,glass
0659,knife
1060,knife
8342,plate
1481,plate
0700,knife
9133,spoon
8126,plate
0916,fork
5360,knife
8139,plate
5727,knife
4755,plate
6240,glass
1033,cup
5159,spoon
3933,glass
3652,plate
1576,glass
8438,glass
1001,spoon
6570,knife
3980,fork
0420,cup
5084,cup
0039,glass
8283,fork
0079,plate
3157,knife
0045,glass
9058,cup
5785,spoon
2765,plate
5233,plate
5468,fork
1443,spoon
4727,cup
6364,fork
0548,cup
3813,knife
2471,plate
7785,knife
0030,plate
1344,spoon
7502,cup
8953,cup
7272,plate
7488,fork
0104,cup
3665,plate
4877,cup
2459,plate
5035,cup
3895,plate
7163,glass
6938,cup
1071,fork
8325,knife
7198,spoon
1000,cup
6655,cup
7170,glass
4697,cup
0021,glass
0824,knife
8369,knife
2951,plate
0946,plate
7004,cup
5995,spoon
8417,cup
3148,fork
4393,plate
8689,plate
9258,plate
4818,plate
0183,plate
8295,cup
9223,knife
2000,spoon
2871,cup
5665,knife
7126,plate
1854,plate
9380,plate
2772,cup
4196,spoon
3537,glass
0932,fork
9424,spoon
3740,cup
4929,plate
3457,fork
0735,spoon
2494,plate
9047,glass
4919,knife
5100,knife
3206,spoon
8924,spoon
5978,spoon
5850,knife
7068,fork
2965,glass
2979,spoon
4922,cup
5614,spoon
2635,plate
0610,spoon
8148,knife
4077,glass
9033,spoon
8394,spoon
0444,spoon
2464,cup
9097,fork
8549,glass
8552,glass
9343,fork
5678,glass
7904,plate
3448,plate
3294,fork
3493,plate
1991,spoon
2499,plate
6551,cup
6438,glass
8770,spoon
4530,knife
1426,plate
4882,cup
9159,cup
9198,cup
8774,plate
1963,spoon
7694,plate
6288,spoon
1149,plate
5881,cup
6491,knife
0625,spoon
5372,plate
2327,plate
0580,plate
1171,spoon
1395,cup
3965,cup
1929,spoon
5937,plate
9001,fork
8569,cup
3612,glass
1790,plate
9398,spoon
7347,knife
1890,plate
2641,fork
4842,knife
8803,plate
2760,knife
0591,cup
6694,knife
6691,fork
8590,fork
5182,spoon
4451,cup
9174,spoon
7097,spoon
2508,fork
7689,plate
6906,cup
1021,cup
8484,glass
4731,plate
0985,knife
3052,plate
7911,cup
7419,spoon
0049,plate
0905,fork
2709,spoon
8066,cup
6515,glass
4562,spoon
1134,glass
3412,glass
9181,plate
1169,glass
6263,knife
3106,fork
3483,knife
1388,glass
5333,cup
6302,plate
4615,cup
3426,glass
4754,knife
7018,cup
2186,fork
1751,glass
4092,plate
2242,glass
8955,cup
4137,spoon
7380,plate
2167,spoon
0931,cup
3761,cup
5047,knife
1509,knife
0751,fork
0085,plate
0263,spoon
9264,glass
6768,plate
0837,glass
0129,cup
2307,spoon
2203,plate
1479,plate
3343,cup
1589,cup
2445,spoon
3570,spoon
6782,knife
7474,glass
2366,glass
7877,spoon
5003,knife
8141,knife
2121,knife
1490,spoon
7241,spoon
1919,knife
6121,knife
0041,cup
7193,knife
9245,knife
7231,spoon
8270,spoon
8913,plate
8693,plate
3396,knife
3867,plate
1992,knife
6594,fork
5741,cup
7593,cup
3096,plate
1840,fork
7210,knife
0260,spoon
5530,glass
3356,cup
4573,plate
8061,knife
0903,spoon
5340,plate
6406,cup
7223,spoon
6351,plate
8690,cup
7083,cup
1086,spoon
1965,plate
7306,plate
6285,glass
0920,spoon
2987,plate
2667,fork
5130,plate
3272,plate
8346,fork
5961,glass
7115,plate
5865,cup
5610,cup
5853,spoon
4991,knife
4124,cup
1599,fork
8357,fork
7375,glass
5763,knife
2816,spoon
6672,spoon
1124,knife
1012,spoon
5496,fork
4331,cup
6963,knife
0409,spoon
7250,cup
1759,plate
2548,cup
3224,plate
2632,plate
5819,knife
4016,plate
7561,knife
5348,spoon
1476,fork
6077,cup
0380,plate
5620,knife
2426,spoon
3892,plate
9327,plate
7393,plate
6109,plate
7532,cup
2978,plate
0896,fork
1690,cup
0468,cup
4294,glass
4454,knife
3116,cup
2693,fork
4940,plate
4720,spoon
0374,fork
9274,spoon
8194,cup
5324,spoon
6969,fork
9236,cup
5060,knife
2679,plate
3399,fork
6946,knife
4984,plate
5803,fork
7041,spoon
4650,plate
5155,plate
8503,knife
2326,knife
5166,glass
8405,knife
7287,knife
6043,cup
1008,spoon
5079,cup
8383,glass
1731,knife
5877,spoon
0330,cup
2704,cup
6227,knife
9437,glass
4205,glass
2413,spoon
1726,plate
9244,glass
4522,plate
5971,plate
6704,cup
3538,cup
6565,knife
0417,fork
6701,knife
8520,knife
3479,glass
5649,spoon
5485,fork
5026,knife
3406,spoon
5725,plate
7201,spoon
1030,glass
3053,knife
8625,glass
6195,spoon
4545,cup
4275,glass
4120,plate
4678,plate
4910,spoon
8143,plate
3969,plate
7284,plate
2877,glass
1835,cup
6582,plate
9101,plate
9420,cup
5933,cup
2522,knife
4734,glass
8355,cup
5513,spoon
5637,plate
6391,plate
3557,spoon
9326,knife
0025,knife
4947,spoon
1190,plate
2676,plate
7783,spoon
9347,spoon
9065,plate
6865,cup
6275,cup
2863,glass
6744,plate
6759,plate
3015,glass
3402,spoon
0753,cup
4937,glass
7028,cup
8799,cup
2876,knife
1214,cup
6813,spoon
3296,cup
8997,knife
4841,fork
1673,glass
4145,plate
1564,glass
4846,spoon
4428,knife
0628,knife
1788,knife
0098,plate
0107,plate
7848,plate
7817,knife
8950,knife
4281,knife
6435,spoon
3238,cup
8257,fork
1335,fork
1910,spoon
8985,plate
0501,fork
0707,glass
4847,plate
6532,plate
9140,fork
3329,plate
1867,spoon
9050,cup
0639,cup
6268,fork
5058,fork
4030,cup
5393,spoon
0480,plate
6298,cup
2799,knife
7733,plate
0732,glass
8834,cup
1118,plate
4507,plate
4200,knife
3839,plate
0172,plate
7503,knife
7536,spoon
2564,spoon
6055,plate
5087,cup
9083,spoon
5642,fork
0333,plate
3509,spoon
3506,spoon
6287,spoon
5849,knife
0419,knife
3781,fork
2013,fork
1596,spoon
0523,fork
4985,plate
8450,knife
0142,cup
2217,plate
8830,plate
4920,plate
5446,knife
5264,cup
8902,plate
6668,fork
1302,spoon
9010,cup
6412,cup
8993,spoon
0642,knife
3223,knife
3577,cup
5600,fork
2711,glass
1708,glass
6950,plate
8238,glass
6949,plate
6767,plate
4746,spoon
5281,plate
0455,spoon
0004,plate
8026,spoon
2080,fork
4995,knife
1120,plate
7763,glass
9235,cup
1572,knife
5373,knife
2295,plate
4472,fork
6292,cup
9340,plate
2983,glass
8146,knife
3966,cup
1934,knife
3212,glass
2369,fork
8460,fork
4083,plate
2955,plate
7892,glass
0525,knife
6017,plate
0464,glass
4901,cup
8603,glass
5165,plate
6632,plate
5806,cup
1785,cup
5457,cup
6171,knife
5491,glass
5999,fork
5548,plate
2275,plate
1195,cup
5662,plate
3327,plate
3877,cup
1656,fork
7334,glass
8102,plate
3278,fork
2691,spoon
1451,glass
5337,knife
7471,fork
1831,spoon
8967,knife
6738,spoon
2794,knife
5993,knife
6097,knife
6660,cup
5122,spoon
8272,knife
4641,spoon
7722,fork
2354,plate
0968,cup
8004,glass
2523,fork
6528,spoon
6040,cup
9363,knife
2273,fork
7508,spoon
1620,cup
4338,glass
8514,cup
3207,plate
5404,plate
0776,spoon
8040,spoon
8929,glass
7311,cup
9348,knife
3812,fork
7493,spoon
5080,knife
0479,knife
4390,fork
6638,spoon
4117,plate
6313,plate
5679,cup
3572,spoon
8723,spoon
8250,plate
0492,cup
7178,cup
5842,spoon
6193,fork
3633,glass
5303,knife
1585,knife
8207,fork
7618,knife
4519,fork
5758,glass
3704,cup
9043,fork
3200,cup
2930,fork
2141,glass
6970,plate
2819,cup
5256,plate
0061,cup
1187,knife
8419,spoon
0205,spoon
9319,cup
9331,spoon
6141,fork
7857,cup
2897,glass
6385,cup
9355,cup
8451,glass
3651,spoon
3392,spoon
8813,plate
6994,glass
2350,plate
8025,plate
2011,spoon
7497,spoon
6671,knife
6422,spoon
5397,cup
7161,spoon
0465,knife
6764,glass
5086,spoon
2974,knife
0885,glass
9231,knife
0541,glass
1801,cup
2276,cup
4186,glass
3695,glass
1856,knife
3109,plate
0162,plate
6866,cup
7622,plate
1554,cup
1861,knife
1417,knife
0944,fork
7828,knife
5585,cup
6721,plate
5105,cup
2210,plate
2695,knife
0698,knife
0712,cup
2609,glass
7901,glass
2472,glass
3152,spoon
7562,glass
4244,cup
4945,glass
1373,spoon
1648,fork
4952,cup
8501,glass
0062,knife
0408,spoon
7321,cup
5152,cup
1135,fork
0614,plate
4588,plate
3628,knife
9369,glass
2787,glass
7537,glass
9278,cup
1327,spoon
2197,cup
9072,spoon
7850,plate
7737,plate
5481,cup
0349,plate
4439,spoon
5192,cup
9435,plate
9239,plate
6303,spoon
4130,plate
8481,plate
2118,glass
3576,plate
6334,cup
1923,knife
7294,knife
1810,cup
1837,knife
4122,cup
7547,knife
5627,spoon
1687,cup
8655,cup
4654,knife
7410,spoon
1037,fork
8855,plate
6718,knife
3310,glass
3276,spoon
3728,fork
6230,spoon
9152,plate
2173,knife
2380,fork
3353,cup
5805,plate
9225,cup
7663,plate
8791,cup
2753,spoon
6804,glass
0627,plate
0382,knife
2348,cup
3710,plate
8695,glass
7808,glass
6393,spoon
2776,spoon
7153,cup
8570,plate
7815,fork
3987,plate
3720,plate
0739,knife
7258,knife
0626,glass
3163,spoon
6525,plate
8706,glass
5479,plate
5056,glass
6207,fork
8370,fork
5375,knife
8106,glass
4859,plate
8776,fork
7856,glass
3374,cup
0386,plate
1766,cup
7839,fork
3156,plate
2024,knife
0338,knife
4462,cup
6600,glass
2830,spoon
6871,cup
7657,cup
8163,glass
1838,fork
2594,spoon
6198,plate
4738,fork
8128,fork
7705,spoon
2289,fork
1878,plate
6497,plate
4268,glass
6609,glass
3102,cup
1069,spoon
8742,knife
4329,spoon
6972,spoon
6373,fork
7577,cup
1819,spoon
7371,plate
5605,glass
5963,fork
8330,fork
6168,spoon
4383,spoon
2455,cup
1587,glass
6567,fork
2478,fork
1685,knife
2961,glass
1465,cup
7578,spoon
5798,knife
6714,plate
3555,knife
1076,cup
0335,spoon
8785,cup
2437,plate
4837,plate
6398,knife
5044,fork
8098,plate
2585,fork
4249,spoon
4242,cup
7524,plate
2188,cup
2069,cup
3992,cup
6183,cup
6332,glass
1163,plate
1985,knife
4082,spoon
8568,knife
0208,plate
4352,fork
2659,glass
3006,cup
2542,glass
3288,glass
8241,fork
5611,fork
0228,plate
3130,knife
7550,glass
9291,knife
1292,knife
8403,glass
2415,glass
6434,plate
6750,knife
0742,cup
6805,fork
1733,knife
4261,spoon
0244,plate
5420,cup
9317,spoon
3552,plate
1293,spoon
8645,spoon
7882,cup
0206,spoon
3190,knife
8303,plate
5453,glass
4461,knife
8034,plate
3816,plate
6179,plate
7506,plate
7229,plate
1849,fork
6686,spoon
6000,spoon
1317,glass
0256,glass
1746,knife
9339,cup
5437,spoon
1055,spoon
3717,plate
3802,knife
8861,knife
7766,glass
1231,knife
0124,knife
6742,cup
1574,cup
6746,knife
3562,cup
5052,glass
0678,spoon
3962,glass
9271,spoon
5133,plate
8842,spoon
8256,knife
4622,spoon
2775,plate
5900,cup
6372,spoon
0781,knife
4827,cup
6886,cup
7823,spoon
1958,glass
0044,knife
2386,cup
1311,cup
7053,cup
9204,fork
8314,knife
0766,plate
9102,glass
5210,spoon
3249,plate
2272,spoon
1637,spoon
0966,plate
7878,cup
8154,cup
2496,cup
5236,glass
1460,knife
6080,spoon
8876,spoon
1813,spoon
6968,spoon
8814,knife
4220,fork
1183,glass
0145,cup
0538,spoon
2880,spoon
4073,spoon
0997,knife
0248,spoon
7913,glass
0000,cup
2154,plate
2238,cup
8696,spoon
4018,spoon
2549,fork
8811,cup
6892,knife
6162,fork
2408,glass
1823,knife
5082,plate
7695,glass
8858,plate
3699,fork
7248,glass
8457,cup
6262,spoon
2946,glass
0288,cup
4850,cup
8851,glass
7800,spoon
3279,glass
9054,fork
4469,cup
4779,fork
1699,fork
7820,plate
2853,plate
5216,spoon
7182,glass
2834,glass
1385,spoon
0334,cup
8013,spoon
0833,plate
7105,cup
1807,cup
4607,glass
5473,cup
8826,glass
9092,knife
9431,plate
8193,cup
2881,glass
2516,plate
6624,plate
7469,plate
2756,knife
0926,cup
7242,plate
4875,fork
6566,plate
2568,glass
2450,cup
0050,cup
2628,spoon
8228,spoon
5879,spoon
3136,cup
8602,glass
3610,cup
3445,cup
1196,knife
8051,fork
0379,knife
2525,knife
5424,glass
2258,cup
8939,fork
0848,spoon
2196,knife
1939,plate
2546,glass
9116,plate
5697,cup
1342,cup
6875,plate
0524,spoon
1070,spoon
0355,spoon
8223,plate
7263,cup
8162,fork
6939,fork
6276,cup
2640,fork
0620,cup
2489,spoon
4918,plate
7057,cup
5299,plate
9260,plate
5512,plate
8127,fork
2236,knife
4548,knife
1998,cup
1645,fork
9272,plate
3655,glass
1379,knife
4042,cup
8490,glass
9104,cup
5707,plate
2655,cup
8571,fork
6295,knife
6500,fork
5275,cup
2824,fork
5852,spoon
8267,knife
6879,fork
6988,knife
8674,plate
6274,cup
7434,cup
5695,plate
6914,knife
4891,plate
4078,spoon
4717,plate
4983,spoon
0749,plate
8833,cup
5738,cup
8947,knife
2365,knife
4567,spoon
2925,glass
4143,spoon
0042,spoon
4336,glass
8208,plate
8423,glass
0402,glass
0116,cup
9031,cup
1206,glass
7685,spoon
0744,spoon
4677,fork
4561,fork
1858,spoon
8699,knife
2952,knife
1789,knife
1378,cup
8970,spoon
4467,spoon
6724,cup
7575,plate
7466,fork
0359,plate
3744,cup
3827,plate
0510,spoon
5776,glass
7183,cup
6798,knife
2862,glass
5682,spoon
3884,spoon
6023,knife
8029,plate
1629,spoon
0233,knife
1056,plate
3575,plate
3844,glass
0852,spoon
6468,plate
0494,knife
5873,fork
7077,glass
5351,fork
8052,cup
4309,plate
2561,plate
1101,knife
1383,glass
7683,plate
6854,spoon
5617,plate
6727,knife
4611,plate
8101,glass
3020,cup
7305,plate
2394,cup
9436,cup
4687,fork
7176,knife
6666,fork
3817,fork
5722,glass
5088,cup
2134,knife
6368,fork
1569,plate
0467,cup
2956,spoon
2244,spoon
6779,plate
8588,plate
0715,plate
6282,fork
3829,glass
2390,spoon
2416,cup
3385,plate
6317,plate
3964,plate
6091,glass
2015,cup
6705,glass
7261,spoon
0264,fork
8091,cup
0666,cup
7397,plate
3179,spoon
6301,plate
1368,plate
1657,plate
5502,plate
7318,fork
1647,spoon
7756,fork
1712,glass
5250,spoon
7637,plate
2263,glass
8873,knife
3360,plate
9091,cup
3968,plate
4517,spoon
0418,knife
3692,cup
5430,plate
7278,knife
3998,spoon
2166,cup
6693,glass
5131,fork
2766,fork
6761,plate
5000,knife
2578,cup
2916,cup
1680,cup
2694,knife
5238,spoon
6161,cup
6707,cup
3975,spoon
5339,knife
7876,cup
2661,cup
4147,glass
5745,cup
1210,spoon
3709,cup
6706,spoon
2033,cup
2541,glass
4404,fork
1909,cup
3529,spoon
3365,cup
2398,spoon
7453,plate
3335,spoon
0268,knife
5075,spoon
0757,fork
8726,cup
2452,knife
3293,cup
4240,glass
6669,cup
2182,glass
1485,spoon
1516,spoon
3456,spoon
5007,knife
0826,knife
3259,fork
9433,fork
3996,spoon
3713,fork
8436,spoon
3068,spoon
6504,knife
3845,cup
8292,spoon
7461,plate
2686,glass
1663,knife
6974,cup
9212,knife
1949,knife
1601,cup
5204,plate
1714,glass
5840,knife
1434,plate
4173,spoon
4148,plate
0998,spoon
9125,glass
8259,knife
9268,cup
9243,cup
7672,spoon
1412,spoon
8327,glass
7489,cup
3582,cup
0865,knife
6130,plate
4750,spoon
3714,knife
1488,knife
9151,plate
9018,cup
4700,glass
3048,cup
5283,plate
5067,spoon
3541,cup
6057,spoon
4871,cup
0259,spoon
0035,glass
4251,glass
1830,fork
7281,knife
5613,knife
0141,knife
8329,plate
7233,cup
2481,fork
4528,plate
2812,cup
9146,knife
8310,glass
2964,plate
0910,cup
8123,spoon
9166,cup
9215,knife
6568,glass
6405,cup
9257,cup
3534,fork
3440,cup
0519,plate
1223,knife
2160,cup
2375,glass
6979,knife
8461,cup
5868,fork
7869,knife
4476,glass
8129,glass
2510,fork
5972,plate
0731,glass
8901,knife
8337,plate
3081,spoon
3242,cup
0015,cup
5376,spoon
4262,plate
0578,glass
0860,plate
8610,plate
2646,cup
2233,spoon
0159,plate
9075,spoon
3433,knife
8958,spoon
6720,cup
8700,glass
6772,knife
8487,cup
0681,knife
0105,cup
6001,plate
3911,spoon
9095,knife
2096,spoon
4694,plate
2890,plate
7137,spoon
3584,plate
9080,fork
3239,glass
4676,spoon
6945,plate
6316,plate
7034,knife
4026,cup
9391,plate
5858,knife
5565,cup
9376,cup
2727,cup
1692,glass
0893,spoon
5814,cup
1288,plate
1188,knife
7455,plate
5818,knife
1718,cup
7122,knife
8003,glass
5148,glass
2320,fork
5195,fork
4270,spoon
7312,fork
0034,glass
1226,fork
6712,plate
1679,plate
3471,spoon
9352,glass
1762,knife
7275,cup
8541,plate
6056,fork
0287,plate
4468,knife
6197,glass
4080,fork
1531,spoon
4539,fork
5156,plate
6948,glass
7268,cup
8665,glass
7124,glass
5926,knife
8053,plate
9036,glass
8231,cup
2705,spoon
7610,plate
8536,knife
7581,cup
1912,cup
0967,knife
8653,fork
6732,cup
0680,fork
5625,spoon
0512,cup
5309,plate
6593,plate
8557,plate
8483,plate
1399,plate
5408,cup
3826,glass
3180,fork
7450,knife
1724,fork
7167,knife
2858,fork
8859,glass
5703,plate
1074,cup
3798,cup
2119,knife
1277,glass
2583,spoon
5586,spoon
6654,plate
3974,knife
1633,plate
4020,cup
0630,spoon
8116,cup
2560,knife
2975,fork
6985,spoon
4732,cup
3566,glass
4563,glass
8488,spoon
6780,cup
8962,fork
7714,fork
3664,glass
6152,knife
1100,plate
6354,knife
8104,plate
5733,cup
5616,spoon
1062,plate
8169,cup
8756,plate
6589,glass
5699,spoon
2995,cup
8086,glass
2740,glass
4164,knife
8766,plate
2297,plate
4812,fork
6166,plate
7491,plate
3422,plate
2255,spoon
8815,spoon
4214,knife
0917,spoon
2506,cup
9304,plate
9282,spoon
4315,knife
4355,knife
7910,spoon
6921,knife
2009,cup
4363,glass
6061,glass
3208,spoon
2107,spoon
0425,glass
6595,cup
6999,fork
3917,cup
4316,plate
8601,knife
0309,spoon
1881,cup
5401,cup
3815,spoon
5587,fork
7867,plate
5832,spoon
1713,cup
2837,glass
5966,spoon
5287,spoon
8755,spoon
8515,fork
0855,plate
8088,spoon
5206,cup
7494,spoon
4646,spoon
0193,fork
7590,fork
6932,plate
1439,spoon
7896,glass
7277,spoon
6877,knife
9308,fork
1243,cup
6585,knife
3881,plate
3167,plate
4981,spoon
1041,glass
0671,knife
8033,plate
1824,cup
9362,spoon
3046,plate
4183,fork
1846,glass
0829,spoon
2597,knife
0168,plate
6637,spoon
0937,glass
4308,knife
0597,cup
8130,glass
6899,glass
7748,knife
1612,cup
7427,glass
3606,spoon
6511,plate
6640,cup
0943,plate
7661,cup
1492,glass
6933,spoon
7011,plate
5686,plate
6320,fork
7282,fork
0673,glass
6309,cup
8140,plate
4955,cup
0102,knife
2762,plate
7203,glass
0566,cup
3182,glass
1730,spoon
4815,glass
0224,cup
0714,cup
7244,plate
4422,knife
7565,cup
2248,cup
2285,knife
3565,spoon
2049,fork
5541,spoon
4789,plate
7283,cup
6895,spoon
1360,plate
2223,knife
9276,cup
6397,plate
3836,cup
3311,plate
4070,plate
6325,plate
0929,cup
8362,cup
8546,fork
4554,plate
0390,glass
6564,knife
9016,plate
1356,plate
3338,knife
8368,glass
5111,cup
3629,fork
7701,cup
2457,knife
6506,knife
0211,fork
1382,glass
2985,knife
4366,spoon
3363,fork
4153,spoon
9384,knife
1906,spoon
8551,fork
8017,cup
4810,spoon
0198,cup
3302,glass
3087,cup
0636,spoon
0461,fork
2663,spoon
6037,knife
5914,spoon
1453,plate
1683,knife
8401,plate
7304,glass
1411,glass
8429,glass
5104,cup
6158,fork
4043,cup
8197,fork
5886,fork
7015,glass
6088,spoon
5331,cup
8023,plate
2498,knife
1103,spoon
3914,plate
5474,knife
5632,knife
2073,glass
9373,plate
7029,plate
4976,cup
0076,plate
7692,knife
5043,spoon
3134,fork
7560,spoon
2194,fork
0018,fork
3768,cup
3554,glass
3019,knife
2527,cup
3495,glass
0887,fork
2677,glass
0366,fork
6622,knife
3352,glass
8332,spoon
9227,plate
2322,knife
3300,cup
3756,cup
3028,plate
1888,cup
2847,knife
3772,cup
5516,knife
5416,plate
8240,cup
1457,cup
6242,cup
4843,cup
6458,plate
2553,knife
5184,cup
6802,cup
7417,cup
4959,fork
4613,plate
2579,cup
1264,spoon
1261,plate
0585,cup
4465,plate
2716,cup
0286,knife
0134,cup
2150,cup
6119,cup
5392,plate
3292,cup
0836,spoon
7551,plate
5447,plate
3251,plate
3729,cup
4201,fork
1631,fork
2783,knife
7118,knife
9149,spoon
9196,knife
4485,plate
7586,cup
3127,glass
0913,knife
7048,spoon
1775,knife
1725,spoon
3441,spoon
6927,spoon
8334,knife
1502,plate
1325,knife
8719,cup
4612,cup
2442,plate
4301,fork
6233,cup
7481,knife
6650,knife
7464,cup
1106,cup
2928,glass
7289,cup
1555,spoon
3049,cup
8917,plate
4710,cup
8218,spoon
0658,cup
9067,plate
0693,spoon
1982,cup
3600,cup
7017,plate
9400,spoon
1816,cup
8359,plate
1611,spoon
9014,plate
6180,knife
0365,cup
8199,plate
2953,spoon
8377,plate
7315,cup
5790,knife
0719,knife
7607,cup
0759,fork
9099,cup
7884,glass
6151,cup
6153,glass
4736,cup
1084,cup
6729,glass
4093,glass
1295,cup
0130,glass
2994,spoon
4761,cup
3265,glass
7087,fork
9254,cup
1964,spoon
0907,spoon
1350,knife
5765,cup
4558,knife
5107,cup
1893,cup
7025,spoon
3008,cup
7376,knife
1960,spoon
7172,fork
7135,fork
8650,glass
2701,cup
5542,cup
4267,knife
4118,knife
0007,knife
0529,plate
7762,spoon
1345,plate
2061,plate
4964,spoon
2038,spoon
8022,spoon
9256,knife
0230,knife
1863,cup
0199,fork
1971,cup
1513,knife
3622,plate
2235,plate
3376,fork
2383,knife
6002,plate
8504,knife
1640,glass
2605,knife
8322,glass
2022,spoon
0298,plate
3076,cup
2329,plate
7174,cup
8721,spoon
6795,cup
6953,cup
6739,fork
2732,glass
6799,cup
8565,plate
5365,spoon
0426,spoon
6774,cup
1737,glass
3284,glass
0588,cup
8869,spoon
3906,knife
2239,spoon
7807,knife
5742,fork
4644,glass
9017,glass
9130,glass
3597,fork
2131,plate
7102,plate
2126,spoon
6874,plate
2544,plate
0196,plate
8072,fork
8152,glass
3321,spoon
4162,fork
3458,fork
7095,knife
7482,cup
1416,cup
5444,fork
8779,knife
9265,plate
2931,spoon
0799,fork
5411,plate
2829,glass
0220,cup
1026,glass
0024,spoon
7260,spoon
2035,glass
7487,cup
3788,glass
9374,plate
0101,plate
6411,knife
4692,spoon
6965,cup
3879,cup
2066,plate
0978,plate
0820,plate
0324,spoon
6702,plate
1535,glass
1174,fork
3951,cup
5977,knife
7012,plate
3429,knife
2178,knife
3073,cup
7796,cup
1050,plate
1442,glass
8454,fork
5862,spoon
5381,cup
8676,cup
9423,cup
2738,plate
0663,knife
8352,cup
2823,cup
5508,spoon
9306,knife
2815,knife
4185,cup
2971,knife
9022,plate
7671,knife
0133,spoon
3563,spoon
3188,cup
4027,glass
3132,knife
7574,cup
1626,spoon
0273,glass
5694,glass
2054,cup
0217,glass
8056,spoon
9088,spoon
1715,knife
4380,cup
1300,cup
6420,plate
4067,spoon
0072,spoon
4056,cup
1832,cup
6093,plate
5112,plate
5504,knife
7719,knife
3309,cup
3686,fork
7557,glass
7693,plate
9222,spoon
1274,spoon
2790,cup
0991,glass
4219,spoon
5178,spoon
1528,cup
8260,spoon
6817,cup
8396,spoon
3113,plate
6181,cup
9135,fork
1669,cup
1471,plate
7249,plate
0056,spoon
6911,knife
6599,plate
2256,glass
4822,cup
6315,cup
4327,cup
0088,plate
7918,fork
4705,spoon
5374,plate
1474,knife
1299,spoon
5547,glass
9156,spoon
6905,glass
7027,plate
2616,cup
8445,glass
3851,plate
0544,plate
6554,spoon
3899,cup
6870,glass
5628,fork
0818,knife
5391,cup
4574,plate
9242,glass
6483,cup
2362,knife
7531,fork
3986,spoon
4510,plate
4318,plate
0459,knife
0518,cup
6896,knife
5860,glass
6904,cup
1833,cup
8973,glass
8732,fork
1310,knife
3870,plate
6713,glass
9206,spoon
1983,fork
3285,glass
2152,cup
3918,fork
0427,knife
3485,fork
5955,glass
5935,plate
5318,knife
0033,spoon
2637,spoon
9093,spoon
0146,glass
4260,cup
5290,glass
3151,cup
3977,spoon
2332,fork
2770,cup
5414,plate
1161,spoon
8348,plate
0414,knife
7138,cup
3078,spoon
0487,knife
4483,plate
2352,spoon
8299,spoon
3452,cup
6741,plate
1241,plate
8036,cup
6473,spoon
0135,fork
5232,cup
7739,glass
2966,cup
1625,glass
8555,plate
0204,cup
4484,spoon
5906,glass
4335,spoon
5008,knife
8482,spoon
8754,fork
4679,knife
0963,knife
6787,glass
3262,spoon
1034,fork
5126,plate
6634,knife
5981,cup
7579,plate
8157,cup
4358,glass
0252,plate
2113,glass
6283,plate
0139,cup
1944,cup
5997,plate
0246,glass
7451,glass
1372,spoon
4202,plate
4222,cup
2291,spoon
9406,plate
1048,knife
1202,cup
1782,cup
4584,knife
2624,spoon
9224,cup
6790,cup
4115,spoon
7132,knife
3647,spoon
4057,spoon
8714,fork
2733,cup
4264,plate
2310,knife
1511,knife
7147,spoon
0448,fork
8891,plate
2652,fork
7570,spoon
8171,spoon
7600,fork
0726,cup
6213,plate
0389,knife
4356,glass
1123,cup
1251,cup
1097,cup
7014,plate
5484,plate
6997,cup
2396,knife
7908,plate
6257,plate
3528,glass
6598,knife
5654,glass
4773,cup
5142,plate
3005,cup
6340,glass
1946,plate
0410,spoon
2045,spoon
3822,glass
1253,knife
6456,knife
9283,cup
9320,cup
4098,fork
7753,fork
5897,glass
1568,cup
2507,cup
3594,glass
2989,fork
4188,plate
2110,knife
6696,cup
1155,fork
4885,cup
5603,plate
5801,knife
